公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
2849,安泰商業銀行股份有限公司,安泰銀,金融保險業,－,臺北市信義區信義路五段7號16樓、40樓及41樓,86928561,俞宇琦,徐世偉,張人偉,資深副總經理,陳琬鈺,81012277,1992/06/03,1999/09/27,新台幣                 10.0000元,19576093490,1957609349,1063113402,0,個別,每年,股東會,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路二段九十七號地下二樓,安侯建業聯合會計師事務所,陳奕任,吳政諺,EnTie Bank,"40F, Taipei 101 Tower ,7, Sec.5, Xin Yi Rd.,Taipei 110, Taiwan, R.O.C.Taipei,Taiwan,R.O.C",81016204,ir@entiebank.com.tw,https://www.entiebank.com.tw,陳昱亨,協理,81016075,ir@entiebank.com.tw,https://www.entiebank.com.tw/entie/0.1.5.3,https://www.entiebank.com.tw/entie/0.1.4.1,195.7609349
2850,新光產物保險股份有限公司,新產,金融保險業,－,台北市建國北路二段十三號十一樓,3458403,吳昕紘,何英蘭,王太宇,副總,蔡世賢,(02)2507-5335,1963/04/26,2000/05/22,新台幣                 10.0000元,3159633000,315963300,0,0,個別,每年,股東會,台新證券股務代理部,(02)25048125,台北市建國北路一段96號B1,安永聯合會計師事務所,徐榮煌,黃建澤,SK Insurance,"5-12F, NO.13, Chienkuo N.Rd., Sec.2Taipei 104, Taiwan, R.O.C.",(02)2509-5634,stock@skinsurance.com.tw,www.skinsurance.com.tw,王太宇,副總,(02)2507-5335#277,stock@skinsurance.com.tw,http://www.skinsurance.com.tw/SKI/NewsShow.aspx?uID=82,https://www.skinsurance.com.tw/SKI/Doc.aspx?uID=12&sID=1322&ST=,31.59633
2851,中央再保險股份有限公司,中再保,金融保險業,－,台北市南京東路二段53號12樓,11081991,戴錦銓,鍾志宏,鍾志宏,總經理,張允寧,02-25115211,1968/06/12,2000/07/06,新台幣                 10.0000元,8003887500,800388750,0,0,個別,每年,股東會,元大證券股份有限公司,02-25865859,台北市大安區敦化南路二段67號地下一樓,資誠聯合會計師事務所,郭柏如,李秀玲,Central Re,"12F.,53 Nanking East Road, Section 2,Taipei,Taiwan, R.O.C.",02-25235350,centralre@centralre.com,https://www.centralre.com,許自成,協理,02-25115211#215,allenhsu@centralre.com,https://www.centralre.com/content/information/information07.htm,https://www.centralre.com/content/information/corporategovernancehome.htm,80.038875
2852,第一產物保險股份有限公司,第一保,金融保險業,－,台北市中正區忠孝東路一段五十四號,3359109,李正漢,陳信坤,吳東穎,協理,蕭斐芬,23913271,1962/09/04,2000/11/28,新台幣                 10.0000元,3011637840,301163784,0,0,個別,每年,股東會,華南永昌綜合證券股份有限公司,27186425,台北市松山區民生東路四段五十四號四樓,勤業眾信聯合會計師事務所,陳招美,梁盛泰,FIRST INS,"54,Chung Hsiao East Road,Sec.1Taipei,Taiwan,R.O.C",23412864,corpgov@firstins.com.tw,http://www.firstins.com.tw,吳東穎,協理,(02)23913271 #2633,tonywu@firstins.com.tw,https://www.firstins.com.tw/about/stakeholder/stakeholder-index,https://www.firstins.com.tw/about/operation/operation-index,30.1163784
2855,統一綜合證券股份有限公司,統一證,金融保險業,－,台北市東興路8號1樓,23218183,林寬成,楊凱智,安芝立,財務部副總經理,陳乃真,2747-8266,1988/12/17,2002/09/16,新台幣                 10.0000元,16014144780,1601414478,0,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,2746-3797,台北市東興路8號B1,資誠聯合會計師事務所,王方瑜,郭柏如,PSC,"1F, No. 8, Dongxing Rd.Taipei 105, Taiwan, ROC",2746-3737,investor@uni-psg.com,https://www.pscnet.com.tw/,呂佳真,資深協理,274782266 ext : 3433,CLARALU@uni-psg.com,https://www.pscnet.com.tw/pscnetAbout/stakeholderArea.do,https://pse.is/7ga2jr,160.1414478
2867,三商美邦人壽保險股份有限公司,三商壽,金融保險業,－,台北市內湖區石潭路58號1樓,84443471,翁肇喜,陳宏昇,林碧華,資深副總經理/財務長,方曙明,(02)23455511,1993/06/12,2012/12/18,新台幣                 10.0000元,56995010440,5699501044,0,0,個別,每年,股東會,宏遠證券股份有限公司,(02)23268818,台北市信義路四段236號3樓,安侯建業聯合會計師事務所,蕭佩如,陳俊光,Mercuries Life,"1F., No. 58, Shitan Rd., Neihu Dist., Taipei CityTAIPEI, TAIWAN, R.O.C.",(02)27207438,ir@ mail.mli.com.tw,www.mli.com.tw?@?@,林靜宜,經理,(02)23455511#72300,ir@mail.mli.com.tw,http://www.mli.com.tw/MLI_Public/AboutUsDefault2.aspx?tid=Nav02&mid=40224,https://www.mli.com.tw/sites/mliportal/company/overview,569.9501044
2880,華南金融控股股份有限公司,華南金,金融保險業,－,台北市信義區松仁路123號,70826764,陳芬蘭,李耀卿,陳伯壎,副總經理,許素蓉,23713111,2001/12/19,2001/12/19,新台幣                 10.0000元,137791733560,13779173356,0,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,27186425,台北市民生東路4段54號四樓,勤業眾信聯合會計師事務所,吳怡君,方涵妮,HNFHC,"No. 123, Songren Rd. Xinyi Dist, Taipei City 110, Taiwan (R.O.C)Taipei Taiwan",87291943,public@hnfhc.com.tw,www.hnfhc.com.tw,林琪敏,襄理,2371-3111#6318,carine.lin@hnfhc.com.tw,https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b65bd63080000007efe&parent_menu=1,https://www.hnfhc.com.tw/HNFHC/company/f.do,1377.9173356
2881,富邦金融控股股份有限公司,富邦金,金融保險業,－,臺北市中山區遼寧街179號15樓、16樓,3374805,蔡明興,韓蔚廷,韓蔚廷,總經理,樓瑾文,6636-6636,2001/12/19,2001/12/19,新台幣                 10.0000元,152657119050,13665721905,0,1599990000,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,2361-1300,台北市100中正區許昌街十七號十一樓,安侯建業聯合會計師事務所,李逢暉,施威銘,Fubon Financial,"15~16F., No. 179, Liaoning St., Zhongshan Dist., Taipei City104 , TaiwanTaipei Taiwan",6636-0111,pr@fubon.com,www.fubon.com,王家慧,資深協理,6636-6636 ext.57402,ir@fubon.com,https://www.fubon.com/financialholdings/citizenship/stakeholders/stakeholders_way.html,https://www.fubon.com/financialholdings/home/index.html,1526.5711905
2882,國泰金融控股股份有限公司,國泰金,金融保險業,－,台北市仁愛路四段296號,70827406,蔡宏圖,李長庚,陳晏如,資深副總經理,蔡翔馨,27087698,2001/12/31,2001/12/31,新台幣                 10.0000元,162025101280,14669210128,0,1533300000,合併,每年,股東會,國泰證券股務代理部,02-77571288,台北市敦化南路二段39號2樓,勤業眾信聯合會計師事務所,林淑婉,鄭旭然,CATHAY FHC,"296,Ren-Ai Road, Sec. 4Taipei,106 Taiwan, R.O.C",23252488,service@cathayholdings.com.tw,www.cathayholdings.com,張雅柔,協理,27087698#7749,yajouchang@cathayholdings.com.tw,https://www.cathayholdings.com/holdings/governance/stakeholder,https://www.cathayholdings.com/holdings/governance,1620.2510128
2883,凱基金融控股股份有限公司,凱基金,金融保險業,－,台北市松山區敦化北路135號8、12、13及18樓,70827383,王銘陽,楊文鈞,黃碧玲,資深副總經理,盛嘉珍(第1順位)趙珮君(第2順位),02-27638800,2001/12/28,2001/12/28,新台幣                 10.0000元,183900740770,16807931703,0,1582142374,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,吳怡君,柯志賢,KGI Financial,"8, 12, 13, & 18F, No.135, Dunhua N. Rd, Songshan Dist,Taipei City 10549, Taiwan (R.O.C.)",02-27660047,ir@kgi.com,www.kgi.com,趙珮君,資深協理,02-2763-8800 #1508,ir@kgi.com,https://www.kgi.com/zh-tw/esg/governance,https://www.kgi.com/zh-tw/esg/governance,1839.0074077
2884,玉山金融控股股份有限公司,玉山金,金融保險業,－,台北市松山區民生東路3段117號14樓及115號1樓,70796305,黃男州,陳茂欽,林俊佑,玉山金控/銀行行銷長,鄭恩融,(02)2175-1313,2002/01/28,2002/01/28,新台幣                 10.0000元,161740000000,16174000000,0,0,合併,每年,股東會,玉山金控行政管理部(股務),(02)2719-1313,台北市松山區民生東路3段115號1樓,勤業眾信聯合會計師事務所,楊承修,馬偉峻,E.S.F.H,"14F., No. 117 and 1F., No.115 ,Sec. 3,Min Sheng E. Road,Taipei, Taiwan, R.O.C.",(02)2713-7213,ir@esunbank.com,https://www.esunfhc.com,蕭啟偉,經理,+886 2 21751313#9347,ir@esunbank.com,https://www.esunfhc.com,https://pse.is/7gfdsp,1617.4
2885,元大金融控股股份有限公司,元大金,金融保險業,－,臺北市大安區仁愛路三段157號6樓、8樓、10樓、13樓、16樓至20樓,70796749,翁健,黃維誠,黃維誠,總經理,麥煦書、吳敬堂,02-27811999,2002/02/04,2002/02/04,新台幣                 10.0000元,133311499460,13331149946,0,0,合併,每年,股東會,元大證券(股)公司股務代理部,02-25865859,臺北市大安區敦化南路二段67號地下一樓,資誠聯合會計師事務所,郭柏如,周建宏,Yuanta Group,"6F., 8F., 10F., 13F., 16-20F., No. 157, Sec. 3, Ren-ai Rd., Da-an Dist.,Taipei, Taiwan, R.O.C.",02-27721585,servicefh.fhc@yuanta.com,http://www.yuanta.com,陳姿妙,協理,02-27811999,ir.fhc@yuanta.com,https://www.yuanta.com/TW/ESG/Stakeholder-Engagement/Contacts,https://www.yuanta.com/TW/ESG/Governance,1333.1149946
2886,兆豐金融控股股份有限公司,兆豐金,金融保險業,－,台北市忠孝東路二段123號14至17樓、20至21樓,70796754,董瑞斌,張傳章,丁涵茵,副總經理,張家麟,2357-8888,2002/02/04,2002/02/04,新台幣                 10.0000元,148333782820,14833378282,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,106臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,郭柏如,吳尚燉,MEGA FHC,"14~17F,20~21F, No.123, SEC. 2, Jhongsiao E. Rd.Taipei, Taiwan, R.O.C.",3393-8755,jlc@megaholdings.com.tw,www.megaholdings.com.tw,林志維,投資人關係專案經理,23578888#309,IR@megaholdings.com.tw,http://www.megaholdings.com.tw/tc/StakeArea.aspx,https://www.megaholdings.com.tw/tc/govern.aspx,1483.3378282
2887,台新新光金融控股股份有限公司,台新新光金,金融保險業,－,台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓,80328055,吳東亮,林維俊,林維俊,總經理,賴昭吟,02-23268888,2002/02/18,2002/02/18,新台幣                 10.0000元,293574877820,24866399230,0,4491088552,合併,每年,股東會,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下1樓,勤業眾信聯合會計師事務所,方涵妮,楊清鎮,TS Holdings,"12F. 13F. 15F. 16F. 21F. 22F. 23F., No. 118, Sec. 4, Ren-ai Rd., Da-an Dist.,Taipei City, Taiwan (R.O.C.)",02-37076889,IR@tsholdings.com.tw,https://www.tsholdings.com.tw/,陳慧芸,副總經理,02-55761549,IR@tsholdings.com.tw,https://www.tsholdings.com.tw/tsh/responsibility/stakeholder/interaction/,https://www.tsholdings.com.tw/tsh/governance/overview/,2935.7487782
2889,國票金融控股股份有限公司,國票金,金融保險業,－,台北市樂群三路128號17樓,80330257,魏啟林,陳冠舟,李憲宗,處長,黃拓華,(02)77520088,2002/03/26,2002/03/26,新台幣                 10.0000元,36335634710,3633563471,0,0,合併,每年,股東會,國票綜合證券(股)公司股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,資誠聯合會計師事務所,林維琪,陳賢儀,IBF,"17F., No. 128, Lequn 3rd Rd., Zhongshan Dist.,Taipei,104 Taiwan R.O.C",(02)77520099,services@ibf.com.tw,www.ibf.com.tw,孫亞文,經理,02-77520052,Hermia@ibf.com.tw,www.ibf.com.tw,www.ibf.com.tw,363.3563471
2890,永豐金融控股股份有限公司,永豐金,金融保險業,－,台北市中山區八德路2段306號3樓、5至13樓及308號6樓之1、6樓之2,80333183,陳思寬,朱士廷,許如玫,財務長,蕭隆祺,(02)8161-8935,2002/05/09,2002/05/09,新台幣                 10.0000元,126958509400,12685850940,0,10000000,合併,每年,股東會,永豐金證券公司股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,吳怡君,柯志賢,SINOPACHOLDINGS,"3F、5~13F.,No.306&6F-1、6F-2.,No.308,Sec.2,Bade RoadTaipei 104,Taiwan,R.O.C.",(02)8161-8932,Investor-Relations@sinopac.com,https://www.sinopac.com/index.html,林茹靖,專業協理,(02)8161-8935ext1983,Investor-Relations@sinopac.com,https://www.sinopac.com/stakeholders/20170210145654630000000000000426.html,https://www.sinopac.com/governance/20211210153436460006/20211210153436476792.html,1269.585094
2891,中國信託金融控股股份有限公司,中信金,金融保險業,－,臺北市南港區經貿二路168號27樓、29樓,80333992,顏文隆,高麗雪,高麗雪,總經理,吳修辰/徐旻傾,(02)3327-7777,2002/05/17,2002/05/17,新台幣                 10.0000元,201503708350,19650380835,0,499990000,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路1段83號5樓,安侯建業聯合會計師事務所,陳俊光,陳富仁,CTBC HOLDING,"27F、29F., No.168, Jingmao 2nd Rd., Nangang Dist.TAIPEI CITY 115, TAIWAN. R.O.C.",請洽詢總機,ir@ctbcholding.com,https://www.ctbcholding.com,沈佳惠,副總經理,分機6653~6656,ir@ctbcholding.com,https://www.ctbcholding.com/content/twhoo/zh_tw/stakeholder.html,https://ir.ctbcholding.com/c/gov_sitemap,2015.0370835
2892,第一金融控股股份有限公司,第一金,金融保險業,－,台北市重慶南路一段30號,80351999,邱月琴,方螢基,李淑玲,副總經理,王水蓮,23111111,2003/01/02,2003/01/02,新台幣                 10.0000元,140287499030,14028749903,0,0,合併,每年,股東會,第一銀行信託處,23481137,台北市延平南路42號,資誠聯合會計師事務所,羅蕉森,陳賢儀,FFHC,"30,  Chung  King  South  Road,  Sec.  1Taipei  , Taiwan  ,R.O.C.",23119691,fhc201@mail.firstbank.com.tw,www.firstholding.com.tw,柯書品,業務副理,23484975,Keith_Ke@fhc.com.tw,https://www.firstholding.com.tw/sites/firstholding/contact,https://www.firstholding.com.tw/sites/firstholding/governance/manageRule,1402.8749903
2897,王道商業銀行股份有限公司,王道銀行,金融保險業,－,(114)台北市內湖區堤頂大道二段九十九號,70745361,駱怡君,李芳遠,張倫瑋,副總經理,蕭至佑,(02)87527000,1999/07/27,2017/05/05,新台幣                 10.0000元,30553578780,2805357878,0,250000000,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,李冠豪,馬偉峻,O-Bank,"99,Sec.2,Tiding Blvd.Taipei,Taiwan",(02)26588101,service@o-bank.com,www.o-bank.com,張倫瑋,企業永續暨溝通處副總經理,(02)87527000#13301,IR@o-bank.com,https://www.o-bank.com/about/govern/stakeholder,https://www.o-bank.com/about/govern/Implementation/govern-directors,305.5357878
2903,遠東百貨股份有限公司,遠百,貿易百貨,－,新北市板橋區新站路16號18樓,3521905,徐旭東,徐雪芳,劉儀婷,副總經理,王明倫,(02)77278168,1967/08/31,1978/10/11,新台幣                 10.0000元,14169405890,1416940589,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,葉淑娟,黃國寧,FEDS,"18F, No.16. Xinzhan Rd., Banqiao Dist.,New Taipei City 220, Taiwan, R.O.C.",(02)77380752,service@feds.com.tw,https://www.feds.com.tw,劉儀婷,副總經理/財務長,(02)7727-8168,ir@feds.com.tw,https://esg.feds.com.tw/,https://www.feds.com.tw/shareholder/shareholder_tw.html,141.6940589
2905,三商投資控股股份有限公司,三商,貿易百貨,－,台北市建國北路二段145號地下1樓及1~18樓,11052709,陳翔立,陳翔立,王志華,副總經理,陳德開,25031111,1965/02/19,1988/09/19,新台幣                 10.0000元,11224957030,1122495703,0,0,合併,每年,股東會,宏遠證券股份有限公司股務代理部,02-7719-8899,台北市信義路四段236號3樓,立本台灣聯合會計師事務所,許坤錫,張書成,MERCURIES,"145, SEC. 2 CHIEN KUO N. ROAD,TAIPEI, TAIWAN  R.O.C.",25047260,ginger@mercuries.com.tw,http://www.mercuries.com.tw,陳德開,副總經理,(02) 25031111#5333,tk.chin@mercuries.com.tw,http://www.mercuries.com.tw,https://www.mercuries.com.tw/governance,112.2495703
2908,特力股份有限公司,特力,貿易百貨,－,台北市內湖區新湖三路23號6樓,20795246,李麗秋,李麗秋董事長代理總經理,林素玲,副總經理,張嘉宏,(02)8791-5888,1978/08/10,1993/02/18,新台幣                 10.0000元,5098875580,509887558,0,0,合併,每年,董事會,元大證券股份有限公司,(02)2586-5859,(106)台北市大安區敦化南路二段67號地下一樓,勤業眾信聯合會計師事務所,許晉銘,洪國田,Test Rite,"6F, No. 23, Hsin Hu 3rd.,Taipei, Taiwan, R.O.C.",(02)8791-5950,fin-stock@testritegroup.com,www.testritegroup.com,張嘉宏,副總經理,(02)8791-5041,Eric-JH.Chang@testritegroup.com,http://www.testritegroup.com/GWS/zh_TW/,https://www.testritegroup.com/invest-relations/corporate-governance,50.9887558
2912,統一超商股份有限公司,統一超,貿易百貨,－,台北市東興路65號2樓,22555003,羅智先,黃瑞典,吳玟琪,財務長,謝蓮塘 協理,(02)27478711,1987/06/10,1997/08/22,新台幣                 10.0000元,10396222550,1039622255,0,0,合併,每年,股東會,統一綜合證券(股)公司股務代理部,(02)27463797,105台北市松山區東興路8號B1,資誠聯合會計師事務所,梁益彰,林瑟凱,PCSC,"2F,65 Tung Hsing Rd,.105Taipei,Taiwan,R.O.C.",(02)27478181,spokesman@mail.7-11.com.tw,http://www.7-11.com.tw,姬亭竹,投資人關係TEAM經理,(02)27478711,chelseachi@mail.7-11.com.tw,http://www.7-11.com.tw/communication.asp,https://ir.7-11.com.tw/tw/institutional.php,103.9622255
2913,台灣農林股份有限公司,農林,貿易百貨,－,新竹縣湖口鄉中華路3號,7525207,吳清源,吳清源,高力川,公共事務處副總經理,陳姿蒨,(03)659-1188,1950/06/15,1962/02/09,新台幣                 10.0000元,7900000000,790000000,83250000,0,個別,每年,董事會,康和綜合證券股份有限公司,02-8787-1118,台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,池世欽,黃欣婷,TTC,3 Chung Hua Road HukouHsinchu Taiwan R.O.C,(03)659-1199,service@ttch.com.tw,http://www.ttch.com.tw,高力川,公共事務處副總經理,(03)659-1188,Lee Kao@ttch.com.tw,http://www.ttch.com.tw/stakeholder/stakeholder,https://www.ttch.com.tw/zh/governance/governance,79.0
2915,潤泰全球股份有限公司,潤泰全,貿易百貨,－,台北市八德路二段三０八號十三樓之一,14053007,徐盛育,徐志漳,李天傑,副總經理,徐志漳,81617999,1976/01/14,1977/07/20,新台幣                 10.0000元,11043187720,1104318772,0,0,合併,每年,股東會,本公司股務室,81617958,台北市八德路二段三０八號十二樓,資誠聯合會計師事務所,張淑瓊,徐明釧,RUENTEX IND.LTD,"13/F,No.308,Section 2, Bade Road,Taipei,Taiwan,Republic of China",81617968,cmc@mail.ruentex.com.tw,www.ruentex.com.tw,李天傑,副總經理,81617999,rt000353@mail.ruentex.com.tw,www.ruentex.com.tw/financial/Financial_cn.htm,https://www.ruentex.com.tw/financial/Financial_cn.htm,110.4318772
